0.8212 0.8214 0
0.8214 0.8216 0
0.8216 0.8218 0
0.8218 0.822 0
0.822 0.8222 0
0.8222 0.8224 0
0.8224 0.8226 0
0.8226 0.8228 0
0.8228 0.823 0
0.823 0.8232 0
0.8232 0.8234 0
0.8234 0.8236 0
0.8236 0.8238 0
0.8238 0.824 0
0.824 0.8242 0
0.8242 0.8244 0
0.8244 0.8246 0
0.8246 0.8248 0
0.8248 0.825 0
0.825 0.8252 0
0.8252 0.8254 0
0.8254 0.8256 0
0.8256 0.8258 0
0.8258 0.826 0
0.826 0.8262 0
0.8262 0.8264 0
0.8264 0.8266 0
0.8266 0.8268 0
0.8268 0.827 0
0.827 0.8272 0
0.8272 0.8274 0
0.8274 0.8276 0
0.8276 0.8278 0
0.8278 0.828 0
0.828 0.8282 0
0.8282 0.8284 0
0.8284 0.8286 0
0.8286 0.8288 0
0.8288 0.829 0
0.829 0.8292 0
0.8292 0.8294 0
0.8294 0.8296 0
0.8296 0.8298 0
0.8298 0.83 0
0.83 0.8302 0
0.8302 0.8304 0
0.8304 0.8306 0
0.8306 0.8308 0
0.8308 0.831 0
0.831 0.8312 0
0.8312 0.8314 0
0.8314 0.8316 0
0.8316 0.8318 0
0.8318 0.832 0
0.832 0.8322 0
0.8322 0.8324 0
0.8324 0.8326 0
0.8326 0.8328 0
0.8328 0.833 0
0.833 0.8332 0
0.8332 0.8334 0
0.8334 0.8336 0
0.8336 0.8338 0
0.8338 0.834 0
0.834 0.8342 0
0.8342 0.8344 0
0.8344 0.8346 0
0.8346 0.8348 0
0.8348 0.835 0
0.835 0.8352 0
0.8352 0.8354 0
0.8354 0.8356 0
0.8356 0.8358 0
0.8358 0.836 0
0.836 0.8362 0
0.8362 0.8364 0
0.8364 0.8366 0
0.8366 0.8368 0
0.8368 0.837 0
0.837 0.8372 0
0.8372 0.8374 0
0.8374 0.8376 0
0.8376 0.8378 0
0.8378 0.838 0
0.838 0.8382 0
0.8382 0.8384 0
0.8384 0.8386 0
0.8386 0.8388 0
0.8388 0.839 0
0.839 0.8392 0
0.8392 0.8394 0
0.8394 0.8396 0
0.8396 0.8398 0
0.8398 0.84 0
0.84 0.8402 0
0.8402 0.8404 0
0.8404 0.8406 0
0.8406 0.8408 0
0.8408 0.841 0
0.841 0.8412 0
0.8412 0.8414 0
0.8414 0.8416 0
0.8416 0.8418 0
0.8418 0.842 0
0.842 0.8422 0
0.8422 0.8424 0
0.8424 0.8426 0
0.8426 0.8428 0
0.8428 0.843 0
0.843 0.8432 0
0.8432 0.8434 0
0.8434 0.8436 0
0.8436 0.8438 0
0.8438 0.844 0
0.844 0.8442 0
0.8442 0.8444 0
0.8444 0.8446 0
0.8446 0.8448 0
0.8448 0.845 0
0.845 0.8452 0
0.8452 0.8454 0
0.8454 0.8456 0
0.8456 0.8458 0
0.8458 0.846 0
0.846 0.8462 0
0.8462 0.8464 0
0.8464 0.8466 0
0.8466 0.8468 0
0.8468 0.847 0
0.847 0.8472 0
0.8472 0.8474 0
0.8474 0.8476 0
0.8476 0.8478 0
0.8478 0.848 0
0.848 0.8482 0
0.8482 0.8484 0
0.8484 0.8486 0
0.8486 0.8488 0
0.8488 0.849 0
0.849 0.8492 0
0.8492 0.8494 0
0.8494 0.8496 0
0.8496 0.8498 0
0.8498 0.85 0
0.85 0.8502 0
0.8502 0.8504 0
0.8504 0.8506 0
0.8506 0.8508 0
0.8508 0.851 0
0.851 0.8512 0
0.8512 0.8514 0
0.8514 0.8516 0
0.8516 0.8518 0
0.8518 0.852 0
0.852 0.8522 0
0.8522 0.8524 0
0.8524 0.8526 0
0.8526 0.8528 0
0.8528 0.853 0
0.853 0.8532 0
0.8532 0.8534 0
0.8534 0.8536 0
0.8536 0.8538 0
0.8538 0.854 0
0.854 0.8542 0
0.8542 0.8544 0
0.8544 0.8546 0
0.8546 0.8548 0
0.8548 0.855 0
0.855 0.8552 0
0.8552 0.8554 0
0.8554 0.8556 0
0.8556 0.8558 0
0.8558 0.856 0
0.856 0.8562 0
0.8562 0.8564 0
0.8564 0.8566 0
0.8566 0.8568 0
0.8568 0.857 0
0.857 0.8572 0
0.8572 0.8574 0
0.8574 0.8576 0
0.8576 0.8578 0
0.8578 0.858 0
0.858 0.8582 0
0.8582 0.8584 0
0.8584 0.8586 0
0.8586 0.8588 0
0.8588 0.859 0
0.859 0.8592 0
0.8592 0.8594 0
0.8594 0.8596 0
0.8596 0.8598 0
0.8598 0.86 0
0.86 0.8602 0
0.8602 0.8604 0
0.8604 0.8606 0
0.8606 0.8608 0
0.8608 0.861 0
0.861 0.8612 0
0.8612 0.8614 0
0.8614 0.8616 0
0.8616 0.8618 0
0.8618 0.862 0
0.862 0.8622 0
0.8622 0.8624 0
0.8624 0.8626 0
0.8626 0.8628 0
0.8628 0.863 0
0.863 0.8632 0
0.8632 0.8634 0
0.8634 0.8636 0
0.8636 0.8638 0
0.8638 0.864 0
0.864 0.8642 0
0.8642 0.8644 0
0.8644 0.8646 0
0.8646 0.8648 0
0.8648 0.865 0
0.865 0.8652 0
0.8652 0.8654 0
0.8654 0.8656 0
0.8656 0.8658 0
0.8658 0.866 0
0.866 0.8662 0
0.8662 0.8664 0
0.8664 0.8666 0
0.8666 0.8668 0
0.8668 0.867 0
0.867 0.8672 0
0.8672 0.8674 0
0.8674 0.8676 1
0.8676 0.8678 0
0.8678 0.868 0
0.868 0.8682 0
0.8682 0.8684 0
0.8684 0.8686 0
0.8686 0.8688 0
0.8688 0.869 0
0.869 0.8692 0
0.8692 0.8694 0
0.8694 0.8696 0
0.8696 0.8698 0
0.8698 0.87 0
0.87 0.8702 0
0.8702 0.8704 0
0.8704 0.8706 1
0.8706 0.8708 0
0.8708 0.871 0
0.871 0.8712 1
0.8712 0.8714 0
0.8714 0.8716 0
0.8716 0.8718 0
0.8718 0.872 0
0.872 0.8722 0
0.8722 0.8724 0
0.8724 0.8726 0
0.8726 0.8728 1
0.8728 0.873 0
0.873 0.8732 1
0.8732 0.8734 0
0.8734 0.8736 0
0.8736 0.8738 0
0.8738 0.874 0
0.874 0.8742 0
0.8742 0.8744 0
0.8744 0.8746 1
0.8746 0.8748 0
0.8748 0.875 1
0.875 0.8752 1
0.8752 0.8754 1
0.8754 0.8756 1
0.8756 0.8758 3
0.8758 0.876 1
0.876 0.8762 1
0.8762 0.8764 0
0.8764 0.8766 1
0.8766 0.8768 2
0.8768 0.877 2
0.877 0.8772 1
0.8772 0.8774 1
0.8774 0.8776 4
0.8776 0.8778 1
0.8778 0.878 3
0.878 0.8782 2
0.8782 0.8784 1
0.8784 0.8786 6
0.8786 0.8788 2
0.8788 0.879 6
0.879 0.8792 4
0.8792 0.8794 2
0.8794 0.8796 6
0.8796 0.8798 2
0.8798 0.88 7
0.88 0.8802 6
0.8802 0.8804 4
0.8804 0.8806 7
0.8806 0.8808 2
0.8808 0.881 5
0.881 0.8812 7
0.8812 0.8814 6
0.8814 0.8816 8
0.8816 0.8818 10
0.8818 0.882 7
0.882 0.8822 9
0.8822 0.8824 5
0.8824 0.8826 11
0.8826 0.8828 7
0.8828 0.883 12
0.883 0.8832 12
0.8832 0.8834 11
0.8834 0.8836 9
0.8836 0.8838 14
0.8838 0.884 8
0.884 0.8842 12
0.8842 0.8844 14
0.8844 0.8846 23
0.8846 0.8848 18
0.8848 0.885 12
0.885 0.8852 26
0.8852 0.8854 22
0.8854 0.8856 23
0.8856 0.8858 22
0.8858 0.886 23
0.886 0.8862 28
0.8862 0.8864 36
0.8864 0.8866 20
0.8866 0.8868 29
0.8868 0.887 33
0.887 0.8872 34
0.8872 0.8874 41
0.8874 0.8876 45
0.8876 0.8878 32
0.8878 0.888 45
0.888 0.8882 48
0.8882 0.8884 51
0.8884 0.8886 50
0.8886 0.8888 51
0.8888 0.889 64
0.889 0.8892 46
0.8892 0.8894 51
0.8894 0.8896 63
0.8896 0.8898 62
0.8898 0.89 68
0.89 0.8902 71
0.8902 0.8904 64
0.8904 0.8906 77
0.8906 0.8908 71
0.8908 0.891 79
0.891 0.8912 89
0.8912 0.8914 97
0.8914 0.8916 106
0.8916 0.8918 103
0.8918 0.892 119
0.892 0.8922 106
0.8922 0.8924 105
0.8924 0.8926 141
0.8926 0.8928 104
0.8928 0.893 149
0.893 0.8932 162
0.8932 0.8934 154
0.8934 0.8936 157
0.8936 0.8938 170
0.8938 0.894 176
0.894 0.8942 165
0.8942 0.8944 177
0.8944 0.8946 208
0.8946 0.8948 199
0.8948 0.895 216
0.895 0.8952 254
0.8952 0.8954 207
0.8954 0.8956 235
0.8956 0.8958 255
0.8958 0.896 278
0.896 0.8962 292
0.8962 0.8964 262
0.8964 0.8966 274
0.8966 0.8968 287
0.8968 0.897 339
0.897 0.8972 358
0.8972 0.8974 344
0.8974 0.8976 396
0.8976 0.8978 364
0.8978 0.898 400
0.898 0.8982 407
0.8982 0.8984 460
0.8984 0.8986 445
0.8986 0.8988 471
0.8988 0.899 456
0.899 0.8992 505
0.8992 0.8994 469
0.8994 0.8996 538
0.8996 0.8998 515
0.8998 0.9 563
0.9 0.9002 584
0.9002 0.9004 650
0.9004 0.9006 617
0.9006 0.9008 643
0.9008 0.901 704
0.901 0.9012 693
0.9012 0.9014 728
0.9014 0.9016 750
0.9016 0.9018 758
0.9018 0.902 852
0.902 0.9022 765
0.9022 0.9024 830
0.9024 0.9026 899
0.9026 0.9028 882
0.9028 0.903 924
0.903 0.9032 969
0.9032 0.9034 1008
0.9034 0.9036 1023
0.9036 0.9038 1025
0.9038 0.904 1090
0.904 0.9042 1150
0.9042 0.9044 1126
0.9044 0.9046 1226
0.9046 0.9048 1247
0.9048 0.905 1304
0.905 0.9052 1274
0.9052 0.9054 1380
0.9054 0.9056 1399
0.9056 0.9058 1454
0.9058 0.906 1453
0.906 0.9062 1534
0.9062 0.9064 1551
0.9064 0.9066 1556
0.9066 0.9068 1644
0.9068 0.907 1757
0.907 0.9072 1717
0.9072 0.9074 1809
0.9074 0.9076 1869
0.9076 0.9078 1878
0.9078 0.908 1965
0.908 0.9082 1980
0.9082 0.9084 2032
0.9084 0.9086 2148
0.9086 0.9088 2160
0.9088 0.909 2160
0.909 0.9092 2202
0.9092 0.9094 2395
0.9094 0.9096 2318
0.9096 0.9098 2386
0.9098 0.91 2511
0.91 0.9102 2492
0.9102 0.9104 2637
0.9104 0.9106 2693
0.9106 0.9108 2697
0.9108 0.911 2711
0.911 0.9112 2916
0.9112 0.9114 2756
0.9114 0.9116 2893
0.9116 0.9118 3005
0.9118 0.912 3033
0.912 0.9122 3053
0.9122 0.9124 3146
0.9124 0.9126 3243
0.9126 0.9128 3339
0.9128 0.913 3474
0.913 0.9132 3522
0.9132 0.9134 3503
0.9134 0.9136 3583
0.9136 0.9138 3725
0.9138 0.914 3705
0.914 0.9142 3679
0.9142 0.9144 3829
0.9144 0.9146 3926
0.9146 0.9148 3931
0.9148 0.915 3977
0.915 0.9152 3972
0.9152 0.9154 4085
0.9154 0.9156 4222
0.9156 0.9158 4428
0.9158 0.916 4326
0.916 0.9162 4474
0.9162 0.9164 4503
0.9164 0.9166 4566
0.9166 0.9168 4743
0.9168 0.917 4670
0.917 0.9172 4724
0.9172 0.9174 4907
0.9174 0.9176 4955
0.9176 0.9178 4924
0.9178 0.918 5023
0.918 0.9182 5116
0.9182 0.9184 5101
0.9184 0.9186 5187
0.9186 0.9188 5111
0.9188 0.919 5353
0.919 0.9192 5364
0.9192 0.9194 5247
0.9194 0.9196 5467
0.9196 0.9198 5369
0.9198 0.92 5566
0.92 0.9202 5580
0.9202 0.9204 5694
0.9204 0.9206 5869
0.9206 0.9208 5711
0.9208 0.921 5778
0.921 0.9212 5962
0.9212 0.9214 5986
0.9214 0.9216 5803
0.9216 0.9218 6001
0.9218 0.922 5953
0.922 0.9222 6001
0.9222 0.9224 6133
0.9224 0.9226 6090
0.9226 0.9228 6203
0.9228 0.923 6289
0.923 0.9232 6142
0.9232 0.9234 6204
0.9234 0.9236 6201
0.9236 0.9238 6290
0.9238 0.924 6352
0.924 0.9242 6339
0.9242 0.9244 6455
0.9244 0.9246 6438
0.9246 0.9248 6450
0.9248 0.925 6610
0.925 0.9252 6595
0.9252 0.9254 6444
0.9254 0.9256 6480
0.9256 0.9258 6655
0.9258 0.926 6494
0.926 0.9262 6539
0.9262 0.9264 6393
0.9264 0.9266 6496
0.9266 0.9268 6642
0.9268 0.927 6469
0.927 0.9272 6579
0.9272 0.9274 6545
0.9274 0.9276 6637
0.9276 0.9278 6584
0.9278 0.928 6631
0.928 0.9282 6404
0.9282 0.9284 6488
0.9284 0.9286 6610
0.9286 0.9288 6631
0.9288 0.929 6402
0.929 0.9292 6421
0.9292 0.9294 6346
0.9294 0.9296 6381
0.9296 0.9298 6316
0.9298 0.93 6353
0.93 0.9302 6215
0.9302 0.9304 6452
0.9304 0.9306 6228
0.9306 0.9308 6236
0.9308 0.931 6278
0.931 0.9312 6328
0.9312 0.9314 6206
0.9314 0.9316 6100
0.9316 0.9318 5997
0.9318 0.932 6039
0.932 0.9322 6024
0.9322 0.9324 5891
0.9324 0.9326 5912
0.9326 0.9328 5972
0.9328 0.933 5790
0.933 0.9332 5701
0.9332 0.9334 5739
0.9334 0.9336 5573
0.9336 0.9338 5649
0.9338 0.934 5542
0.934 0.9342 5515
0.9342 0.9344 5477
0.9344 0.9346 5464
0.9346 0.9348 5199
0.9348 0.935 5309
0.935 0.9352 5328
0.9352 0.9354 5216
0.9354 0.9356 5158
0.9356 0.9358 4988
0.9358 0.936 5034
0.936 0.9362 4979
0.9362 0.9364 4876
0.9364 0.9366 4818
0.9366 0.9368 4808
0.9368 0.937 4665
0.937 0.9372 4818
0.9372 0.9374 4614
0.9374 0.9376 4634
0.9376 0.9378 4375
0.9378 0.938 4378
0.938 0.9382 4323
0.9382 0.9384 4257
0.9384 0.9386 4225
0.9386 0.9388 4058
0.9388 0.939 4021
0.939 0.9392 3931
0.9392 0.9394 3908
0.9394 0.9396 3814
0.9396 0.9398 3708
0.9398 0.94 3692
0.94 0.9402 3637
0.9402 0.9404 3649
0.9404 0.9406 3455
0.9406 0.9408 3411
0.9408 0.941 3357
0.941 0.9412 3458
0.9412 0.9414 3337
0.9414 0.9416 3304
0.9416 0.9418 3109
0.9418 0.942 2980
0.942 0.9422 2945
0.9422 0.9424 2931
0.9424 0.9426 2831
0.9426 0.9428 2769
0.9428 0.943 2781
0.943 0.9432 2698
0.9432 0.9434 2667
0.9434 0.9436 2501
0.9436 0.9438 2578
0.9438 0.944 2415
0.944 0.9442 2460
0.9442 0.9444 2352
0.9444 0.9446 2277
0.9446 0.9448 2301
0.9448 0.945 2177
0.945 0.9452 2181
0.9452 0.9454 2046
0.9454 0.9456 2036
0.9456 0.9458 1954
0.9458 0.946 1950
0.946 0.9462 1894
0.9462 0.9464 1811
0.9464 0.9466 1763
0.9466 0.9468 1713
0.9468 0.947 1708
0.947 0.9472 1606
0.9472 0.9474 1570
0.9474 0.9476 1513
0.9476 0.9478 1503
0.9478 0.948 1474
0.948 0.9482 1479
0.9482 0.9484 1396
0.9484 0.9486 1349
0.9486 0.9488 1317
0.9488 0.949 1260
0.949 0.9492 1218
0.9492 0.9494 1163
0.9494 0.9496 1123
0.9496 0.9498 1107
0.9498 0.95 1092
0.95 0.9502 1057
0.9502 0.9504 1018
0.9504 0.9506 981
0.9506 0.9508 969
0.9508 0.951 924
0.951 0.9512 908
0.9512 0.9514 846
0.9514 0.9516 845
0.9516 0.9518 775
0.9518 0.952 793
0.952 0.9522 753
0.9522 0.9524 791
0.9524 0.9526 663
0.9526 0.9528 690
0.9528 0.953 679
0.953 0.9532 621
0.9532 0.9534 604
0.9534 0.9536 595
0.9536 0.9538 601
0.9538 0.954 509
0.954 0.9542 557
0.9542 0.9544 518
0.9544 0.9546 499
0.9546 0.9548 432
0.9548 0.955 456
0.955 0.9552 440
0.9552 0.9554 399
0.9554 0.9556 405
0.9556 0.9558 368
0.9558 0.956 382
0.956 0.9562 375
0.9562 0.9564 300
0.9564 0.9566 345
0.9566 0.9568 320
0.9568 0.957 303
0.957 0.9572 297
0.9572 0.9574 295
0.9574 0.9576 291
0.9576 0.9578 261
0.9578 0.958 231
0.958 0.9582 239
0.9582 0.9584 232
0.9584 0.9586 240
0.9586 0.9588 222
0.9588 0.959 180
0.959 0.9592 178
0.9592 0.9594 193
0.9594 0.9596 165
0.9596 0.9598 162
0.9598 0.96 182
0.96 0.9602 157
0.9602 0.9604 128
0.9604 0.9606 145
0.9606 0.9608 127
0.9608 0.961 120
0.961 0.9612 107
0.9612 0.9614 110
0.9614 0.9616 103
0.9616 0.9618 113
0.9618 0.962 101
0.962 0.9622 108
0.9622 0.9624 92
0.9624 0.9626 76
0.9626 0.9628 77
0.9628 0.963 79
0.963 0.9632 82
0.9632 0.9634 79
0.9634 0.9636 55
0.9636 0.9638 65
0.9638 0.964 47
0.964 0.9642 64
0.9642 0.9644 57
0.9644 0.9646 59
0.9646 0.9648 34
0.9648 0.965 48
0.965 0.9652 42
0.9652 0.9654 43
0.9654 0.9656 33
0.9656 0.9658 27
0.9658 0.966 27
0.966 0.9662 27
0.9662 0.9664 40
0.9664 0.9666 29
0.9666 0.9668 19
0.9668 0.967 19
0.967 0.9672 26
0.9672 0.9674 20
0.9674 0.9676 23
0.9676 0.9678 22
0.9678 0.968 25
0.968 0.9682 19
0.9682 0.9684 14
0.9684 0.9686 17
0.9686 0.9688 17
0.9688 0.969 17
0.969 0.9692 12
0.9692 0.9694 17
0.9694 0.9696 16
0.9696 0.9698 8
0.9698 0.97 7
0.97 0.9702 9
0.9702 0.9704 9
0.9704 0.9706 9
0.9706 0.9708 6
0.9708 0.971 15
0.971 0.9712 12
0.9712 0.9714 5
0.9714 0.9716 6
0.9716 0.9718 5
0.9718 0.972 8
0.972 0.9722 7
0.9722 0.9724 4
0.9724 0.9726 4
0.9726 0.9728 2
0.9728 0.973 4
0.973 0.9732 6
0.9732 0.9734 6
0.9734 0.9736 5
0.9736 0.9738 2
0.9738 0.974 7
0.974 0.9742 3
0.9742 0.9744 0
0.9744 0.9746 0
0.9746 0.9748 3
0.9748 0.975 1
0.975 0.9752 0
0.9752 0.9754 0
0.9754 0.9756 2
0.9756 0.9758 1
0.9758 0.976 4
0.976 0.9762 2
0.9762 0.9764 0
0.9764 0.9766 0
0.9766 0.9768 3
0.9768 0.977 1
0.977 0.9772 1
0.9772 0.9774 5
0.9774 0.9776 0
0.9776 0.9778 0
0.9778 0.978 0
0.978 0.9782 1
0.9782 0.9784 1
0.9784 0.9786 0
0.9786 0.9788 1
0.9788 0.979 2
0.979 0.9792 0
0.9792 0.9794 0
0.9794 0.9796 0
0.9796 0.9798 0
0.9798 0.98 1
0.98 0.9802 0
0.9802 0.9804 0
0.9804 0.9806 0
0.9806 0.9808 0
0.9808 0.981 0
0.981 0.9812 0
0.9812 0.9814 0
0.9814 0.9816 1
0.9816 0.9818 0
0.9818 0.982 0
0.982 0.9822 0
0.9822 0.9824 1
0.9824 0.9826 0
0.9826 0.9828 0
0.9828 0.983 0
0.983 0.9832 0
0.9832 0.9834 1
0.9834 0.9836 0
0.9836 0.9838 0
0.9838 0.984 0
0.984 0.9842 0
0.9842 0.9844 0
0.9844 0.9846 0
0.9846 0.9848 0
0.9848 0.985 0
0.985 0.9852 0
0.9852 0.9854 0
0.9854 0.9856 0
0.9856 0.9858 0
0.9858 0.986 0
0.986 0.9862 0
0.9862 0.9864 0
0.9864 0.9866 0
0.9866 0.9868 0
0.9868 0.987 0
0.987 0.9872 0
0.9872 0.9874 0
0.9874 0.9876 0
0.9876 0.9878 0
0.9878 0.988 0
0.988 0.9882 0
0.9882 0.9884 0
0.9884 0.9886 0
0.9886 0.9888 0
0.9888 0.989 0
0.989 0.9892 0
0.9892 0.9894 0
0.9894 0.9896 0
0.9896 0.9898 0
0.9898 0.99 0
0.99 0.9902 0
0.9902 0.9904 0
0.9904 0.9906 0
0.9906 0.9908 0
0.9908 0.991 0
0.991 0.9912 0
0.9912 0.9914 0
0.9914 0.9916 0
0.9916 0.9918 0
0.9918 0.992 0
0.992 0.9922 0
0.9922 0.9924 0
0.9924 0.9926 0
0.9926 0.9928 0
0.9928 0.993 0
0.993 0.9932 0
0.9932 0.9934 0
0.9934 0.9936 0
0.9936 0.9938 0
0.9938 0.994 0
0.994 0.9942 0
0.9942 0.9944 0
0.9944 0.9946 0
0.9946 0.9948 0
0.9948 0.995 0
0.995 0.9952 0
0.9952 0.9954 0
0.9954 0.9956 0
0.9956 0.9958 0
0.9958 0.996 0
0.996 0.9962 0
0.9962 0.9964 0
0.9964 0.9966 0
0.9966 0.9968 0
0.9968 0.997 0
0.997 0.9972 0
0.9972 0.9974 0
0.9974 0.9976 0
0.9976 0.9978 0
0.9978 0.998 0
0.998 0.9982 0
0.9982 0.9984 0
0.9984 0.9986 0
0.9986 0.9988 0
0.9988 0.999 0
0.999 0.9992 0
0.9992 0.9994 0
0.9994 0.9996 0
0.9996 0.9998 0
0.9998 1 0
